customer,age,occupation,regiontype,marriagestatus,children,income,numhandsets,handsetage,smartphone,currenthandsetprice,creditrating,homeowner,creditcard,avgbill,avgmins,avgrecurringcharge,avgoverbundlemins,avgroamcalls,callminuteschangepct,billamountchangepct,avgreceivedmins,avgoutcalls,avgincalls,peakoffpeakratio,peakoffpeakratiochangepct,avgdroppedcalls,lifetime,lastmonthcustomercarecalls,numretentioncalls,numretentionoffersaccepted,newfrequentnumbers,churn_dum1,churn_dum2,churn
1046555,44, professional, suburban, yes, true,9,1,423, true,0, A, false,true,51.599998,769.25,10,251.25,0,9.0349998,2.036,272.98001,67.330002,29.33,.85080951,5.7612009,4.6700001,14,0,0,0,0,0,1,1
1046566,74, professional, suburban, yes, false,6,1,423, false,0, C, false,true,30.26,329.25,39.990002,0,0,.755,-.0054000001,57.77,21,1,1.548447,4.9032383,11.33,14,2.6700001,0,0,0,0,1,1
1046592,52, , suburban, yes, true,9,1,531, true,0, B, false,true,50.43,317,49.990002,0,.2,-3.6800001,-.0088,2.5999999,2,0,1.09375,-11.961665,3.3299999,18,0,1,1,0,0,1,1
1046623,42, professional, suburban, yes, true,7,1,423, true,0, B, false,true,44.490002,255.5,34.91,51.5,0,-.58999997,.1938,61.790001,18,4.3299999,1.5832143,13.208642,2,14,0,0,0,0,0,1,1
1046635,32, clerical, suburban, unknown, false,7,1,484, true,0, E, false,true,64.529999,775.5,49.990002,0,.93000001,.33000001,.15279999,122.54,69,19.67,1.1581695,13.826611,19,16,7.6700001,0,0,0,0,1,1
1046653,76, retired, suburban, yes, true,9,2,245, true,149.99001, D, false,true,113.97,869,79.989998,0,0,-6.6399999,-.5948,129.21001,26,0,.77268696,10.803841,10.33,14,0,0,0,0,0,1,1
1046672,54, student, , no, false,3,1,591, true,0, B, false,true,49.990002,381.5,59.990002,0,0,.19,0,183.89,54.669998,0,2.9836586,-2.2485192,5.6700001,20,0,0,0,0,0,1,1
1046680,58, , , unknown, true,5,2,205, true,149.99001, E, false,true,259.42001,1528.5,54.740002,540.75,.16,-23.59,-4.1644001,497.70999,46,2,3.2053916,.31500769,24,18,7.6700001,1,1,0,0,1,1
1046699,0, , , unknown, false,0,2,141, true,29.99, A, true,false,80.339996,1435,59.990002,75.25,0,-6.5799999,-.40700001,148.75,54.330002,12.67,1.0514644,11.694742,8.3299999,16,3,0,0,0,0,1,1
1046707,36, , , unknown, false,6,2,383, true,149.99001, B, false,true,50.830002,263.75,49.990002,0,0,-1.255,-.0049999999,16.68,8.3299999,0,1.4321038,-.8811695,10.33,20,0,0,0,0,0,1,1
1046733,60, , , no, false,2,2,146, true,149.99001, G, true,true,56.459999,661.75,59.990002,7.75,0,-12.115,-.064400002,234.13,39.669998,27.33,.44310236,-17.492378,8,16,.67000002,0,0,0,0,1,1
1046745,44, , suburban, yes, true,6,1,484, true,0, C, false,true,34.990002,236.75,44.990002,0,0,-4.7350001,0,26.6,6.6700001,3.3299999,.37315217,11.422262,2.3299999,16,2,0,0,0,0,1,1
1046755,48, professional, suburban, yes, true,7,1,421, true,0, E, false,true,99.449997,603.75,43.16,159.5,0,1.5650001,-1.989,332.59,78,69.330002,1.8677778,-11.700647,2,14,0,1,0,0,0,1,1
1046766,44, , , no, false,6,3,31, true,129.99001, B, true,true,78.089996,601.5,44.990002,119.5,0,-.13,-.118,181.66,60.669998,36.669998,1.8985507,7.3286872,8.6700001,18,0,0,0,0,0,1,1
1046794,0, , suburban, unknown, false,0,1,529, true,0, E, true,false,49.990002,260.25,59.990002,0,0,-5.2049999,0,97.620003,13,3.6700001,.642169,-17.342344,4,18,0,0,0,0,0,1,1
1046825,44, , , yes, true,5,3,415, true,129.99001, E, false,true,41.419998,308,29.82,29,0,.81999999,.53939998,65.209999,5.3299999,.67000002,2.9414048,-5.2624812,2.3299999,20,9.6700001,0,0,0,0,1,1
1046844,0, , , no, false,7,1,420, true,0, E, false,true,89.540001,614,88.669998,7.75,1.73,-6.7600002,.072800003,168.07001,37,7.6700001,1.9176543,-5.0401692,10.67,14,.67000002,0,0,0,0,1,1
1046862,54, professional, , yes, false,9,1,589, true,0, A, false,true,22.5,285.5,30,0,0,.20999999,-.44999999,7.7199998,7.6700001,1.67,1.6932753,8.6093378,0,20,0,0,0,0,0,1,1
1046876,0, , town, unknown, false,0,1,420, true,0, D, true,false,47.919998,89.25,59.990002,0,0,-.085000001,-.0086000003,1.17,3,.33000001,6.4495912,6.0671024,1,14,0,0,0,0,0,1,1
1046897,0, , suburban, unknown, false,0,2,452, true,129.99001, B, true,false,29.99,0,29.99,0,0,0,0,0,0,0,0,-4.646884,0,16,0,0,0,0,0,1,1
1046920,0, , suburban, no, false,0,2,417, true,149.99001, C, true,false,35.84,499.5,45.029999,0,0,-1.89,-.017000001,120.99,51,12.67,.56219047,2.2679787,12,14,7.6700001,0,0,0,0,1,1
1046927,68, professional, , yes, false,4,1,411, true,0, D, false,true,31.540001,23.75,29.99,0,1.28,-.115,-.0054000001,3.5799999,2,0,1.6166282,8.5019627,.33000001,14,0,0,0,0,0,1,1
1046947,28, , , no, false,5,2,312, true,149.99001, B, false,true,34.740002,389,44.990002,2,0,1.4,.046,129.5,25.67,30.67,.92403507,-1.7327696,14.33,14,0,0,0,0,0,1,1
1046969,32, retired, , yes, false,1,2,-2, true,29.99, E, false,true,68.980003,25,29.99,0,0,0,0,0,0,0,0,9.3790054,0,20,0,1,0,0,0,1,1
1046990,50, , , unknown, false,7,1,588, true,0, A, false,true,12.33,234.25,10,0,.1,-1.465,-.038600001,14,27,0,5.8072748,28.245281,4.6700001,20,0,0,0,0,0,1,1
1047006,0, , , unknown, false,0,1,527, true,0, E, true,false,52.060001,734.5,59.990002,0,0,3.03,.124,249.67999,15.33,.67000002,1.1032143,-4.8815823,11.67,18,.33000001,0,0,1,0,1,1
1047024,48, professional, town, yes, true,9,1,527, true,0, A, false,true,15.27,58,10,0,5.27,-.30000001,-.0208,0,2.6700001,0,.94647205,-8.3545933,10.33,18,0,0,0,3,0,1,1
1047049,0, , , unknown, false,0,3,81, true,29.99, C, true,false,64.480003,239.75,29.99,88.5,0,-3.595,-.62980002,24.77,13.67,.67000002,3.2810099,-1.5380583,3.3299999,20,.67000002,0,0,2,0,1,1
1047066,38, , town, unknown, false,8,1,526, false,0, B, false,true,49.990002,24,59.990002,0,0,.059999999,0,.17,2.3299999,.33000001,2.335,6.5571074,.33000001,18,0,0,0,3,0,1,1
1047081,58, professional, suburban, yes, false,6,1,418, false,0, B, false,true,20.42,3.75,19.99,0,0,-.075000003,-.0086000003,0,0,0,1.33,6.0092554,0,14,0,0,0,0,0,1,1
1047099,0, , suburban, unknown, false,0,5,249, true,79.989998, B, true,false,15.72,536.75,10,2,0,1.145,.0044,189.47,27.67,23.67,1.153198,-13.690326,12,16,0,0,0,0,0,1,1
1047110,0, , , no, false,6,5,17, true,129.99001, E, false,true,25.639999,138.75,56.52,.25,0,-2.135,.616,70.75,10.67,4,1.076438,8.1636209,1.67,20,1,1,1,0,0,1,1
1047124,52, self-employed, town, yes, true,6,1,480, true,0, E, false,true,51.290001,423,59.990002,3.5,0,.1,-.0062000002,137.57001,33.669998,9,.64425468,7.6580882,4,16,.67000002,0,0,0,0,1,1
1047142,46, professional, town, yes, true,8,1,418, true,0, B, false,true,37.639999,165.5,44.82,1,2.1300001,-3.23,-.153,41.720001,7,0,6.5242858,9.4909744,2,14,0,0,0,0,0,1,1
1047153,48, crafts, town, no, false,5,2,202, true,129.99001, B, false,false,55,443.75,59.990002,0,0,2.325,-.00039999999,74.25,31,.33000001,.40057957,-6.9768167,19.67,18,0,0,0,0,0,1,1
1047164,0, professional, , no, false,6,1,587, true,0, B, false,false,43.619999,159,53.619999,0,0,-1.6,.0276,6.0500002,10.67,0,.7446537,6.5437407,3.3299999,20,0,0,0,0,0,1,1
1047176,26, , , unknown, false,4,1,525, true,0, B, true,true,108.87,668.75,49.990002,80.25,1.5700001,-11.695,-1.0516,88.379997,49,0,2.0469384,13.211917,3.3299999,18,0,0,0,0,0,1,1
1047186,44, professional, suburban, unknown, false,9,1,417, true,0, C, false,true,75.540001,727.5,69.989998,34.75,.1,-7.6100001,-.23819999,195.59,97.669998,29.33,1.0669452,-15.069844,9.3299999,14,2,0,0,2,0,1,1
1047196,0, , , unknown, false,0,2,443, true,59.990002, B, true,false,57.610001,437.25,44.990002,58,0,.85500002,.5772,51.110001,7.6700001,2,.33324999,2.8993509,2.6700001,20,.33000001,0,0,0,0,1,1
1047223,32, self-employed, , yes, false,6,1,586, true,0, B, false,true,53.27,264.75,49.990002,6.5,0,-4.895,-.050000001,120.15,38,16,2.227561,.036928698,3.3299999,20,0,0,0,0,0,1,1
1047236,38, , suburban, no, false,4,1,417, true,0, E, false,true,48.959999,241.5,54.990002,0,.31,.050000001,-.0144,76.839996,1,0,4.6817851,-3.1823814,3.3299999,14,.33000001,0,0,0,0,1,1
1047249,20, , , no, false,6,2,79, true,149.99001, D, false,true,55.48,403.5,59.990002,1.5,4.5500002,4.9699998,.233,.17,2.3299999,0,1.3489183,-10.783272,1,20,0,0,0,3,0,1,1
1047257,24, , , no, false,3,1,416, false,0, B, false,true,56.040001,404.75,59.990002,0,4.6500001,-4.2950001,-.1042,153.87,7,1.67,.53393531,15.056661,5,14,0,0,0,0,0,1,1
1047273,46, , , yes, false,2,1,416, true,0, B, false,true,34.34,0,41.669998,0,0,0,.3132,0,0,0,0,-5.364944,0,14,0,0,0,0,0,1,1
1047289,50, , suburban, unknown, false,7,3,581, false,9.9899998, C, false,true,5,0,0,0,0,0,0,0,0,0,0,2.6918552,0,20,0,0,0,0,0,1,1
1047321,0, , , unknown, false,0,1,416, true,0, D, true,false,45.59,443.25,46.98,7,0,-2.0650001,-.028000001,32.259998,20.67,4.3299999,.81177419,-2.5980775,8.6700001,14,2,0,0,0,0,1,1
1047352,64, retired, , yes, true,3,1,415, false,0, E, false,false,32.970001,188.5,39.990002,7.75,0,-3.77,-.059599999,28.639999,.67000002,0,1.1918182,-3.3403647,11.33,14,0,0,0,0,0,1,1
1047365,30, , , unknown, false,6,1,523, true,0, B, true,true,95.559998,663.75,85,68.25,0,-1.595,-.34619999,180.35001,66.330002,31.67,1.1407061,6.4893413,22.33,18,0,0,0,0,0,1,1
1047388,0, , , unknown, false,0,2,14, true,199.99001, C, true,false,102.56,873,86.650002,78.25,0,1.3,-.39840001,194.69,37.330002,6.6700001,1.6698704,-10.845831,22.33,18,1.67,0,0,0,0,1,1
1047404,76, , , yes, false,8,1,415, true,0, B, false,true,10.09,190,10,0,0,.25999999,-.0018,0,4,0,2.9255555,-9.8075886,2,14,.67000002,0,0,0,0,1,1
1047417,0, , , unknown, false,0,1,415, true,0, C, true,false,106.58,1049.75,49.990002,181.25,0,6.7649999,1.1062,366.70999,52,27.67,.38792768,-3.3659556,46.669998,14,0,0,0,0,0,1,1
1047435,52, , , yes, true,6,1,415, true,0, E, false,true,75.68,520.25,75,0,0,-.16500001,-.0134,117.21,13.33,4.3299999,1.6156123,-6.6302886,6.6700001,14,.67000002,0,0,2,0,1,1
1047458,46, , , unknown, true,6,1,523, true,0, B, false,true,47.130001,407.75,39.990002,0,12.36,-2.175,-.243,83.360001,48.330002,0,.43670887,-16.873249,8,18,0,0,0,0,0,1,1
1047481,30, , suburban, unknown, false,8,1,522, true,0, B, false,true,130.83,462.75,39.990002,276,0,-4.7350001,-1.6348,227.21001,9.6700001,0,4.5293612,12.570538,2.3299999,18,0,0,0,0,0,1,1
1047502,62, , town, yes, false,4,1,476, true,0, B, false,true,51.299999,334,49.990002,0,1.0700001,-1.6,-.0184,43.200001,1,0,3.8171666,4.2553873,23.33,16,0,0,0,0,0,1,1
1047519,54, crafts, town, yes, true,4,1,413, true,0, D, false,true,63.709999,54.25,4.8000002,52.5,0,-1.085,-1.1742001,.18000001,.67000002,0,19.67,17.34124,1,14,1.33,0,0,0,0,1,1
1047537,64, , suburban, yes, true,5,1,475, true,0, B, false,true,57.150002,536.5,49.990002,6.5,1.0599999,-7.5900002,-.078199998,266.5,10.67,2,1.6105654,13.954715,2.6700001,16,0,0,0,0,0,1,1
1047560,54, , suburban, unknown, false,9,1,521, true,0, B, false,true,56.779999,795.25,59.990002,22.5,0,-1.725,.017200001,316.16,17.67,13,1.7381428,-7.8687606,6,18,0,0,0,0,0,1,1
1047574,26, , suburban, unknown, true,0,1,581, true,0, E, true,false,49.310001,262.75,29.99,54.5,0,-1.5549999,-.35139999,162.08,15,25.67,2.6260164,-11.289532,3.3299999,20,0,0,0,0,0,1,1
1047581,32, , s, yes, false,7,1,520, true,0, B, false,true,35.27,289.75,39.990002,0,1.97,-.71499997,-.045600001,1.33,1.33,0,.81034482,-2.3138788,15.33,18,0,0,0,0,0,1,1
1047601,0, , town, unknown, false,0,1,412, true,0, G, true,false,29.290001,128.25,29.99,0,0,.115,.014,20.42,12,7.3299999,.8588931,8.5116673,3.3299999,14,0,0,0,0,0,1,1
1047615,30, , , no, false,5,1,520, true,0, A, false,true,35.810001,377,44.990002,0,.31999999,-4.7199998,.0093999999,80.32,19.33,.33000001,2.3427868,-15.684411,3.3299999,18,0,0,0,1,0,1,1
1047626,64, , town, yes, false,6,2,405, true,149.99001, B, false,true,29.99,104.5,39.990002,0,0,-.87,0,8.5,3.6700001,0,1.4140453,11.719243,9.6700001,18,0,0,0,0,0,1,1
1047647,0, , suburban, unknown, false,0,1,581, true,0, D, true,false,157.47,770.75,42.369999,312.75,0,-15.375,-2.4496,25.76,0,0,1.7226018,7.4221177,1.67,20,.67000002,0,0,0,0,1,1
1047669,52, , , unknown, false,6,1,519, true,0, F, false,true,40.91,203,15,78,.47,-4.0599999,-.71820003,3.5799999,8,.67000002,5.6185713,7.9856477,3.3299999,18,.33000001,1,0,0,0,1,1
1047684,20, , , unknown, false,6,1,411, true,0, A, false,true,50.73,355.25,39.990002,28.25,0,2.5150001,.49219999,71.510002,24.33,1,.98864406,3.7582283,3.6700001,14,.67000002,0,0,0,0,1,1
1047694,26, , , no, false,1,2,43, true,149.99001, C, false,true,61.209999,812,49.990002,13.5,0,-2.1400001,-.1356,306.28,51.330002,3.3299999,1.4196471,7.0697889,1.67,16,.67000002,0,0,0,0,1,1
1047712,40, , town, yes, true,4,1,411, true,0, B, false,true,81.93,53.5,85,0,0,-1.0700001,-.073600002,0,.67000002,0,6.3299999,-6.0596056,1.67,14,0,0,0,0,0,1,1
1047730,46, , suburban, unknown, false,8,2,263, true,149.99001, B, true,false,116.53,1458.75,84.989998,69.25,0,-7.3150001,-.3118,470.85001,42.669998,12.33,.93131757,-8.7807817,36,14,0,0,0,0,0,1,1
1047754,26, , , yes, false,7,2,97, true,149.99001, B, false,false,30.85,136.5,29.99,0,0,-1.11,.0116,41.439999,21.67,2,1.3363138,1.9587095,9.3299999,20,0,0,0,0,0,1,1
1047775,0, , , unknown, false,0,1,411, true,0, B, true,false,50.439999,501.5,59.990002,0,0,.050000001,-.0089999996,125.71,10,12.67,.79685712,2.2653317,5,14,0,0,0,0,0,1,1
1047787,54, homemaker, , unknown, true,3,3,115, true,29.99, E, false,true,37.810001,240.25,39.990002,3,0,-.045000002,-.031399999,40.549999,5,1,3.8231142,13.865952,30,14,3.6700001,0,0,0,0,1,1
1047796,0, , , unknown, false,0,1,579, true,0, B, true,false,5,0,5,0,0,0,0,0,0,0,0,-17.709177,0,20,0,1,0,0,0,1,1
1047824,0, , , unknown, false,0,1,579, true,0, F, true,false,163.23,0,159.98,0,0,0,0,0,0,0,0,-6.0432348,0,20,0,0,0,0,0,1,1
1047848,0, , suburban, unknown, false,0,1,410, true,0, D, true,false,73.959999,942.25,59.990002,83.25,0,-4.8049998,-.50959998,144.23,41.669998,8.6700001,1.322486,15.550934,15.67,14,.67000002,0,0,0,0,1,1
1047868,0, , , unknown, false,0,1,518, true,0, B, true,false,76.989998,989,59.990002,109.25,0,1.66,.80400002,131.99001,29.33,7.3299999,1.4573643,8.4757948,37.330002,18,.33000001,1,1,0,0,1,1
1047891,34, , , no, false,6,1,578, true,0, B, false,true,33.860001,58,29.99,0,0,-.57999998,-.0124,3.1800001,5,0,6,-10.840773,0,20,0,0,0,3,0,1,1
1047899,56, clerical, suburban, no, true,3,1,578, true,0, B, false,true,34.470001,121.75,39.990002,0,2.28,2.2650001,.1452,6.5799999,.33000001,0,1.1310182,-8.8165665,4,20,0,0,0,0,0,1,1
1047909,56, clerical, , unknown, false,5,3,349, true,29.99, E, false,true,129.89999,1946,94.989998,124,0,-.62,-.89819998,508.98999,56.669998,.67000002,1.7337298,4.840878,148.33,13,4.3299999,0,0,0,0,1,1
1047917,64, , , unknown, false,6,1,517, true,0, E, false,true,34.990002,198,44.990002,0,0,-1.12,0,45.5,7.6700001,3.6700001,1.410141,13.220531,15.33,18,0,0,0,0,0,1,1
1047936,52, , , yes, false,6,1,471, true,0, B, false,true,25.129999,735,10,25,3.4000001,2.4000001,.3096,28.870001,27.33,5.6700001,2.5568755,-7.9576168,20.33,16,1.33,0,0,0,0,1,1
1047950,32, , , unknown, false,9,1,409, true,0, B, false,true,23.219999,297.75,10,43.75,0,1.4450001,.47979999,86.940002,33.669998,6,4.2941175,7.005167,3.3299999,13,0,0,0,0,0,1,1
1047967,0, , town, no, false,4,1,471, true,0, B, false,true,56.369999,423,49.990002,14.75,.44999999,-.92000002,-.1276,107.37,4,0,1.3275862,-7.6286941,4.3299999,16,.67000002,0,0,0,0,1,1
1047991,20, , suburban, unknown, true,7,1,409, true,0, E, false,true,100.48,439,29.99,191,0,8.2399998,2.0922,149.67999,3.3299999,1,1.8597368,-11.37784,3.3299999,13,.67000002,0,0,0,0,1,1
1048018,52, self-employed, town, yes, true,9,1,577, true,0, E, false,true,30.1,568.75,29.99,0,0,-10.615,-.602,153.5,110,23,.56521738,1.8831756,7.6700001,19,2.6700001,1,0,0,0,1,1
1048043,74, retired, , yes, false,9,1,577, false,0, B, false,true,10,9.75,10,0,0,-.175,0,0,0,0,12.432836,-9.2298107,0,19,0,0,0,0,0,1,1
1048055,52, clerical, suburban, unknown, true,9,2,487, true,29.99, B, false,true,108.94,1032.5,49.990002,94.75,0,-1.79,-.44220001,102.85,11.67,6,1.6181215,8.5779867,8.3299999,19,0,0,0,0,0,1,1
1048063,0, , suburban, unknown, false,0,1,516, true,0, E, true,false,30.33,162.25,29.99,0,0,-1.365,-.0068000001,40.5,5.3299999,4.6700001,1.4181206,-10.245307,3.6700001,17,0,0,0,0,0,1,1
1048082,0, , , no, false,2,1,577, true,0, G, true,true,49.990002,551.25,59.990002,0,0,2.375,0,130.03,47.330002,10.67,.95643669,9.7818432,1.67,19,3.3299999,0,0,0,0,1,1
1048099,46, , suburban, no, true,6,1,470, true,0, C, false,true,17.85,342.75,10,42.25,0,.505,.42500001,91.410004,15.67,9.6700001,1.070307,3.5356488,5,15,0,0,0,0,0,1,1
1048114,0, , , unknown, false,0,1,516, true,0, E, true,false,40.84,212.75,29.99,25,0,-3.0150001,-.21699999,8.1199999,16.67,1.33,.62068963,-13.873761,5,17,0,0,0,0,0,1,1
1048123,24, clerical, suburban, no, true,1,1,408, true,0, C, false,true,36.82,132.75,29.99,3.75,.16,-.995,.045400001,8.6999998,10.33,.33000001,1.2465217,6.6765304,1.67,13,0,0,0,0,0,1,1
1048145,24, , , no, false,7,1,576, true,0, B, false,true,35.830002,92.75,44.990002,0,.1,-.29499999,.003,4.5100002,6.6700001,0,1.356722,3.2021401,.67000002,19,0,0,0,0,0,1,1
1048179,46, , , unknown, false,7,1,407, true,0, B, false,true,76.230003,717,57.91,74.25,0,-2.6800001,-.1656,292.54001,21.33,4.3299999,.79642129,-1.7192712,7.6700001,13,0,0,0,0,0,1,1
1048192,0, , suburban, unknown, false,0,1,576, true,0, B, true,false,32.48,850,10,83.25,0,4.1999998,1.2154,204.84,56,1.67,.76025403,-3.0587292,30.33,19,0,0,0,0,0,1,1
1048202,54, , suburban, yes, true,8,2,233, true,129.99001, C, false,true,41.689999,383.5,39.990002,0,0,-2.3699999,.046,50.209999,12,5.3299999,.64893335,-8.1797667,12.33,15,0,0,0,0,0,1,1
1048230,44, professional, , yes, true,7,1,406, true,0, B, false,true,60.990002,441.75,69.989998,.25,.16,-7.0549998,-.02,4.4499998,9.6700001,3.6700001,1.5357143,1.0220153,4,13,.33000001,0,0,0,0,1,1
1048257,0, , rural, unknown, false,0,2,402, false,9.9899998, B, true,false,78.43,946.5,84.989998,0,0,-5.1500001,-.145,294.38,75.669998,43.330002,2.300761,8.458601,13.33,13,0,0,0,0,0,1,1
1048263,48, , suburban, no, false,6,1,406, true,0, C, false,true,7.6199999,0,5,0,0,0,-.017000001,0,0,0,0,-3.5256588,0,13,0,0,0,0,0,1,1
1048284,0, , , unknown, false,0,1,468, true,0, B, true,false,29.99,0,29.99,0,0,0,0,0,0,0,0,13.422465,0,15,0,0,0,0,0,1,1
1048300,56, professional, town, yes, true,7,3,125, true,149.99001, B, false,true,55.93,750.75,49.990002,0,0,-.755,-.0118,185.41,78,24.67,.73252213,-7.8327498,44.330002,17,1.67,0,0,0,0,1,1
1048318,34, , suburban, no, false,6,1,467, true,0, B, false,true,54.189999,317.25,49.990002,0,7.48,-1.005,-.1372,68.300003,7.6700001,1.33,.98452884,-30.776127,5,15,.33000001,0,0,0,0,1,1
1048342,50, professional, town, no, false,6,1,574, true,0, B, false,true,30.629999,20.25,39.990002,0,.63999999,-.32499999,.0128,3.1600001,.33000001,0,3.0075188,-11.068932,.67000002,19,0,0,0,0,0,1,1
1048349,46, professional, suburban, yes, true,9,1,405, true,0, B, false,true,52.580002,145.75,49.990002,0,0,-.97500002,-.051800001,18.09,10,0,1.9384472,1.414086,15.67,13,0,0,0,1,0,1,1
1048358,50, , , unknown, false,4,1,467, true,0, B, true,false,63.240002,203.5,59.990002,0,0,-.58999997,0,27.379999,5.3299999,0,1,9.4924126,2,15,0,0,0,0,0,1,1
1048366,46, , , no, false,4,2,307, true,9.9899998, B, false,true,40.150002,606.75,34.990002,4.25,2.4400001,.78500003,.015799999,4.0999999,14.67,0,.61876345,1.5679562,8.3299999,19,0,0,0,0,0,1,1
1048381,36, , , yes, true,9,2,513, true,129.99001, B, false,true,60.139999,480.5,59.990002,.5,0,-7.8499999,-.003,76.400002,39.669998,7.6700001,2.7769148,-16.02573,7,17,6.3299999,0,0,0,0,1,1
1048396,44, crafts, town, yes, true,9,2,251, true,79.989998, B, false,true,18.4,236.25,10,10.75,.1,-1.525,-.075400002,0,0,0,0,-4.828167,0,13,0,0,0,0,0,1,1
1048409,54, crafts, unknown, yes, true,9,1,442, true,0, B, false,true,31.01,308.5,30,0,0,.0099999998,-.0022,34.23,27.67,1.33,1.2580138,-.65579462,15,15,0,0,0,0,0,1,1
1048439,50, , , yes, true,6,2,229, true,149.99001, B, false,true,55.880001,521.5,47.57,33,1.34,7.77,.85479999,194.14,49,16,.73317212,10.111292,37,13,0,0,0,0,0,1,1
1048463,54, , , no, true,6,2,362, true,29.99, A, false,true,10,114.75,10,0,0,-1.615,0,.090000004,2.6700001,0,.49953139,14.466014,.33000001,17,0,0,0,0,0,1,1
1048482,44, , , yes, true,7,1,466, false,0, C, false,true,39.68,354,49.990002,14,0,2.0799999,.026000001,10.92,4.6700001,1.67,2.2561538,8.7881451,7,15,3,0,0,0,0,1,1
1048525,58, , suburban, unknown, true,7,1,404, true,0, B, false,true,54.57,711.75,59.990002,12.75,0,-.435,.2026,82.419998,59.330002,22.33,1.3690912,-10.42966,5,13,3.6700001,0,0,1,0,1,1
1048541,38, , , yes, true,3,3,162, true,9.9899998, E, false,true,33.599998,106.5,32.25,.25,0,1.55,-.73659998,18.879999,.67000002,.67000002,4.9113235,-13.196094,2.6700001,17,.67000002,0,0,0,0,1,1
1048557,0, , suburban, unknown, false,0,1,404, true,0, E, true,false,84.07,334,29.99,153.75,0,-.98000002,-.3536,161.50999,0,.33000001,.81013858,5.039854,10.67,13,0,0,0,0,0,1,1
1048566,0, , suburban, unknown, false,0,4,47, true,79.989998, G, true,false,57.970001,583,49.990002,0,0,-2.0599999,.0196,197.98,34,18.67,.62835717,5.2839122,8.3299999,13,0,0,0,0,0,1,1
1048578,50, professional, town, yes, false,9,1,511, false,0, A, false,true,40.25,67.5,19.99,8.75,16.85,-.38999999,-.2414,2.23,0,0,4.2233334,17.562687,.67000002,17,0,0,0,0,0,1,1
1048584,60, professional, suburban, unknown, false,4,1,511, true,0, B, false,true,35.240002,555,44.990002,0,0,2.98,-.0049999999,60.790001,44.669998,6.3299999,.27157408,7.8826613,8.6700001,17,.33000001,0,0,0,0,1,1
1048600,42, , , unknown, false,8,1,403, false,0, A, false,true,60.529999,135.25,69.989998,0,0,-1.045,-.0108,13.6,16.33,7,1.1960365,5.7726884,.67000002,13,.33000001,0,0,0,0,1,1
1048618,40, , suburban, yes, true,3,2,571, false,29.99, B, false,true,35.439999,278.25,30,20.75,0,-2.1849999,-.1088,151.67999,21.33,9.6700001,2.6104877,-7.4149547,3.3299999,19,0,0,0,0,0,1,1
1048645,46, professional, , yes, true,7,3,212, true,129.99001, B, false,true,52.700001,858.25,49.990002,7.25,0,3.4349999,-.1078,207.17,83.669998,28,1.0436903,-16.991611,14,13,1.33,0,0,0,0,1,1
1048655,24, , , unknown, false,5,1,465, true,0, B, true,true,83.910004,438.5,49.990002,115.5,0,-7.0900002,-.81339997,100.01,29,10,.6268121,-3.9545248,10.33,15,0,0,0,0,0,1,1
1048671,44, , , unknown, false,7,1,464, true,0, C, false,true,33.040001,125.75,27.09,15.25,0,-2.0350001,-.184,8.7799997,17.33,5,1.4271874,-3.9790289,3.6700001,15,.33000001,1,1,0,0,1,1
